TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1774102280,3/21/2026 2:11:20 PM,67.80002,81.5,72,30.0321117,0.6,284,-1,ºF,ºF,inHg,MPH,
1774102351,3/21/2026 2:12:31 PM,67.80002,82.04,71,30.0321117,0.6,256,-1,ºF,ºF,inHg,MPH,
1774102430,3/21/2026 2:13:50 PM,67.89992,82.22,70,30.031225797,2.6,281,-1,ºF,ºF,inHg,MPH,
1774102500,3/21/2026 2:15:00 PM,68.10008,82.58,71,30.031225797,1.3,288,-1,ºF,ºF,inHg,MPH,
1774102561,3/21/2026 2:16:01 PM,68.19998,82.76,70,30.02915869,2.6,273,-1,ºF,ºF,inHg,MPH,
1774102640,3/21/2026 2:17:20 PM,68.30006,82.94,70,30.0321117,1.3,284,-1,ºF,ºF,inHg,MPH,
1774102700,3/21/2026 2:18:20 PM,68.39996,83.12,69,30.031225797,1.3,256,-1,ºF,ºF,inHg,MPH,
1774102771,3/21/2026 2:19:31 PM,68.50004,83.3,69,30.0321117,1.3,293,-1,ºF,ºF,inHg,MPH,
1774102850,3/21/2026 2:20:50 PM,68.70002,83.48,70,30.031225797,1.9,275,-1,ºF,ºF,inHg,MPH,
1774102921,3/21/2026 2:22:01 PM,68.9,83.84,69,30.031225797,5.2,306,-1,ºF,ºF,inHg,MPH,
1774102981,3/21/2026 2:23:01 PM,69.09998,84.02,68,30.031225797,1.3,290,-1,ºF,ºF,inHg,MPH,
1774103060,3/21/2026 2:24:20 PM,69.29996,84.02,66,30.032997603,2.6,257,-1,ºF,ºF,inHg,MPH,
1774103120,3/21/2026 2:25:20 PM,69.29996,84.2,63,30.031225797,1.3,277,-1,ºF,ºF,inHg,MPH,
1774103180,3/21/2026 2:26:20 PM,69.40004,84.38,63,30.030044593,1.9,265,-1,ºF,ºF,inHg,MPH,
1774103240,3/21/2026 2:27:20 PM,69.49994,84.56,63,30.031225797,1.9,339,-1,ºF,ºF,inHg,MPH,
1774103311,3/21/2026 2:28:31 PM,69.69992,84.74,62,30.031225797,1.9,284,-1,ºF,ºF,inHg,MPH,
1774103390,3/21/2026 2:29:50 PM,69.8,85.1,61,30.031225797,0.6,275,-1,ºF,ºF,inHg,MPH,
1774103450,3/21/2026 2:30:50 PM,69.90008,85.28,61,30.031225797,1.3,42,-1,ºF,ºF,inHg,MPH,
1774103510,3/21/2026 2:31:50 PM,69.99998,85.64,61,30.0321117,1.9,355,-1,ºF,ºF,inHg,MPH,
1774103570,3/21/2026 2:32:50 PM,70.10006,85.82,61,30.031225797,0.6,294,-1,ºF,ºF,inHg,MPH,
1774103641,3/21/2026 2:34:01 PM,70.19996,86,62,30.031225797,2.6,276,-1,ºF,ºF,inHg,MPH,
1774103701,3/21/2026 2:35:01 PM,70.30004,86.18,60,30.031225797,1.3,5,-1,ºF,ºF,inHg,MPH,
1774103761,3/21/2026 2:36:01 PM,70.39994,86.72,58,30.031225797,2.6,266,-1,ºF,ºF,inHg,MPH,
1774103821,3/21/2026 2:37:01 PM,70.59992,86.72,59,30.030044593,0.6,274,-1,ºF,ºF,inHg,MPH,
1774103900,3/21/2026 2:38:20 PM,70.7,87.08,58,30.031225797,1.3,290,-1,ºF,ºF,inHg,MPH,
1774103971,3/21/2026 2:39:31 PM,70.89998,87.44,57,30.031225797,1.9,304,-1,ºF,ºF,inHg,MPH,
1774104050,3/21/2026 2:40:50 PM,71.00006,87.8,56,30.030044593,1.9,274,-1,ºF,ºF,inHg,MPH,
1774104121,3/21/2026 2:42:01 PM,71.20004,87.8,56,30.031225797,3.9,267,-1,ºF,ºF,inHg,MPH,
1774104200,3/21/2026 2:43:20 PM,71.29994,87.98,51,30.0321117,1.9,321,-1,ºF,ºF,inHg,MPH,
1774104260,3/21/2026 2:44:20 PM,71.40002,88.34,52,30.0321117,2.6,38,-1,ºF,ºF,inHg,MPH,
1774104331,3/21/2026 2:45:31 PM,71.49992,88.34,52,30.032997603,2.6,212,-1,ºF,ºF,inHg,MPH,
1774104410,3/21/2026 2:46:50 PM,71.70008,88.52,51,30.0321117,3.2,292,-1,ºF,ºF,inHg,MPH,
1774104470,3/21/2026 2:47:50 PM,71.79998,88.7,51,30.032997603,4.6,261,-1,ºF,ºF,inHg,MPH,
1774104541,3/21/2026 2:49:01 PM,71.99996,88.88,50,30.032997603,1.9,21,-1,ºF,ºF,inHg,MPH,
1774104620,3/21/2026 2:50:20 PM,72.10004,89.42,49,30.032997603,1.3,293,-1,ºF,ºF,inHg,MPH,
1774104680,3/21/2026 2:51:20 PM,72.10004,89.6,49,30.0321117,0.6,161,-1,ºF,ºF,inHg,MPH,
1774104751,3/21/2026 2:52:31 PM,72.19994,89.78,49,30.032997603,1.9,267,-1,ºF,ºF,inHg,MPH,
1774104830,3/21/2026 2:53:50 PM,72.19994,90.14,49,30.034178807,1.9,360,-1,ºF,ºF,inHg,MPH,
1774104890,3/21/2026 2:54:50 PM,72.30002,90.32,49,30.0321117,1.9,286,-1,ºF,ºF,inHg,MPH,
1774104950,3/21/2026 2:55:50 PM,72.30002,90.32,49,30.0321117,0.6,327,-1,ºF,ºF,inHg,MPH,
1774105010,3/21/2026 2:56:50 PM,72.30002,90.68,47,30.036245914,5.2,314,-1,ºF,ºF,inHg,MPH,
1774105081,3/21/2026 2:58:01 PM,72.30002,90.86,47,30.034178807,0.6,272,-1,ºF,ºF,inHg,MPH,
1774105141,3/21/2026 2:59:01 PM,72.30002,91.04,48,30.0321117,1.3,222,-1,ºF,ºF,inHg,MPH,
1774105220,3/21/2026 3:00:20 PM,72.5,91.4,48,30.0321117,4.6,265,-1,ºF,ºF,inHg,MPH,
1774105291,3/21/2026 3:01:31 PM,72.60008,91.58,48,30.034178807,1.3,194,-1,ºF,ºF,inHg,MPH,
1774105351,3/21/2026 3:02:31 PM,72.60008,91.76,48,30.036245914,3.2,300,-1,ºF,ºF,inHg,MPH,
1774105430,3/21/2026 3:03:50 PM,72.5,91.94,43,30.034178807,1.9,267,-1,ºF,ºF,inHg,MPH,
1774105501,3/21/2026 3:05:01 PM,72.39992,92.3,42,30.034178807,1.9,287,-1,ºF,ºF,inHg,MPH,
1774105561,3/21/2026 3:06:01 PM,72.39992,92.48,44,30.031225797,1.9,355,-1,ºF,ºF,inHg,MPH,
1774105621,3/21/2026 3:07:01 PM,72.30002,92.66,46,30.032997603,2.6,298,-1,ºF,ºF,inHg,MPH,
1774105700,3/21/2026 3:08:20 PM,72.39992,92.84,45,30.032997603,1.3,292,-1,ºF,ºF,inHg,MPH,
1774105760,3/21/2026 3:09:20 PM,72.39992,92.84,46,30.032997603,1.3,265,-1,ºF,ºF,inHg,MPH,
1774105831,3/21/2026 3:10:31 PM,72.5,93.02,47,30.0321117,1.3,34,-1,ºF,ºF,inHg,MPH,
