POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,12,4,3:23.166,-,-,241.4,5,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,93967,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Will,STEVENS,P,,GBR,,11044,188,,01:00:00,None,Norman,NATO,G,,FRA,,9032,70,,01:00:00,None,Alex,LYNN,P,,GBR,,11043,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,38,4,3:23.333,+0.167,+0.167,241.2,4,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,93976,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Earl,BAMBER,P,,NZL,,1290,168,,01:00:00,None,Sébastien,BOURDAIS,P,,FRA,,98,70,,01:00:00,None,Jenson,BUTTON,P,,GBR,,9180,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,5,2,3:23.475,+0.309,+0.142,241.1,4,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,93960,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Julien,ANDLAUER,G,,FRA,,9192,70,,01:00:00,None,Michael,CHRISTENSEN,P,,DEN,,532,57,,01:00:00,None,Mathieu,JAMINET,P,,FRA,,9415,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,15,4,3:23.659,+0.493,+0.184,240.9,4,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,93968,6359,4167,6276,4447,5,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,01:00:00,None,Raffaele,MARCIELLO,P,,SUI,,10402,219,,01:00:00,None,Kevin,MAGNUSSEN,P,,DEN,,10211,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,4,2,3:23.983,+0.817,+0.324,240.5,4,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,93996,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Felipe,NASR,P,,BRA,,9287,32,,01:00:00,None,Nick,TANDY,P,,GBR,,1206,188,,01:00:00,None,Pascal,WEHRLEIN,P,,GER,,12072,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,20,3,3:24.009,+0.843,+0.026,240.4,4,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,93969,6359,4167,6276,4447,5,,,BMW M TEAM WRT,,René,RAST,P,,GER,,307,5,,01:00:00,None,Robin,FRIJNS,P,,NED,,9871,178,,01:00:00,None,Sheldon,VAN DER LINDE,P,,RSA,,11274,2,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,50,2,3:24.213,+1.047,+0.204,240.2,4,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,93978,6293,4167,6192,3,119,,,FERRARI AF,,Antonio,FUOCO,P,,ITA,,10091,119,,01:00:00,None,Nicklas,NIELSEN,P,,DEN,,9432,57,,01:00:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,311,4,3:24.380,+1.214,+0.167,240.0,5,Cadillac Whelen,HYPERCAR,H,,Cadillac V-Series.R,M,94020,6445,4167,6203,4097,66,,,CADILLAC WHELEN,,Jack,AITKEN,P,,GBR,,10508,188,,01:00:00,None,Felipe,DRUGOVICH,P,,BRA,,11470,32,,01:00:00,None,Frederik,VESTI,P,,DEN,,11447,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,36,3,3:24.398,+1.232,+0.018,240.0,4,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,93975,6360,4167,6237,21,70,,,ALPINE,,Mick,SCHUMACHER,P,,GER,,11362,5,,01:00:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,01:00:00,None,Jules,GOUNON,P,,FRA,,9500,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,8,0,,,,,2,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,93964,380,4167,6206,2,121,,,TOYOTA GAZOO,,Sébastien,BUEMI,P,,SUI,,138,219,,01:00:00,None,Brendon,HARTLEY,P,,NZL,,152,168,,01:00:00,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,01:00:00,None,,,,,,,,,,,,,,,,,,,
