POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,009,4,1:49.697,-,-,177.6,41,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,105141,6427,4167,6273,260,66,,,ASTON MARTIN,,Alex,RIBERAS,G,,ESP,,10376,64,,00:45:00,None,Marco,SORENSEN,P,,DEN,,11446,57,,00:45:00,None,Roman,DE ANGELIS,G,,CAN,DEA,10307,40,,00:45:00,None,,,,,,,,,,,,,,,,,,,
2,83,4,1:51.152,+1.455,+1.455,175.3,41,AF Corse,HYPERCAR,H,,Ferrari 499P,M,105163,16,4167,6192,3,119,,HWC,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,00:45:00,None,Yifei,YE,G,,CHN,,10068,43,,00:45:00,None,Philip,HANSON,G,,GBR,,1946,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
3,007,5,1:51.638,+1.941,+0.486,174.5,42,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,105138,6427,4167,6273,260,66,,,ASTON MARTIN,,Harry,TINCKNELL,P,,GBR,,303,188,,00:45:00,None,Tom,GAMBLE,G,,GBR,,9549,188,,00:45:00,None,Ross,GUNN,P,,GBR,,8402,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
4,93,4,1:51.711,+2.014,+0.073,174.4,36,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,105168,6151,4167,6112,4014,70,,,PEUGEOT TE,,Paul,DI RESTA,P,,GBR,DIR,9293,188,,00:45:00,None,Mikkel,JENSEN,P,,DEN,,8276,57,,00:45:00,None,Jean-Eric,VERGNE,P,,FRA,,8528,70,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,51,5,1:51.741,+2.044,+0.030,174.4,34,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,105155,6293,4167,6192,3,119,,,FERRARI AF,,Alessandro,PIER GUIDI,P,,ITA,PGU,340,119,,00:45:00,None,James,CALADO,P,,GBR,,300,188,,00:45:00,None,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
6,8,5,1:51.909,+2.212,+0.168,174.1,43,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,105140,380,4167,6206,2,121,,,TOYOTA GAZOO,,Sébastien,BUEMI,P,,SUI,,138,219,,00:45:00,None,Brendon,HARTLEY,P,,NZL,,152,168,,00:45:00,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,7,5,1:51.995,+2.298,+0.086,174.0,44,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,105139,380,4167,6206,2,121,,,TOYOTA GAZOO,,Mike,CONWAY,P,,GBR,,215,188,,00:45:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,00:45:00,None,Nyck,DE VRIES,P,,NED,DEV,9152,178,,00:45:00,None,,,,,,,,,,,,,,,,,,,
8,36,4,1:52.118,+2.421,+0.123,173.8,35,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,105151,6360,4167,6237,21,70,,,ALPINE,,Jules,GOUNON,P,,FRA,,9500,70,,00:45:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,00:45:00,None,Mick,SCHUMACHER,P,,GER,,11362,5,,00:45:00,None,,,,,,,,,,,,,,,,,,,
9,50,7,1:52.199,+2.502,+0.081,173.6,41,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,105154,6293,4167,6192,3,119,,,FERRARI AF,,Antonio,FUOCO,P,,ITA,,10091,119,,00:45:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,00:45:00,None,Nicklas,NIELSEN,P,,DEN,,9432,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,5,3,1:52.311,+2.614,+0.112,173.5,36,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,105136,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Julien,ANDLAUER,G,,FRA,,9192,70,,00:45:00,None,Mathieu,JAMINET,P,,FRA,,9415,70,,00:45:00,None,Laurin,HEINRICH,G,,GER,,11381,5,,00:45:00,None,,,,,,,,,,,,,,,,,,,
