POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,60,14,1:35.635,-,-,215.7,23,Meyer Shank Racing w/ Curb Agajanian,GTP,,,Acura ARX-06,M,2162,3,27,195,7641,3,23,14081,,,Tom,Blomqvist,Platinum,,MCO,,1718,1,Platinum,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,Helio,Castroneves,Platinum,,USA,,1525,3,Platinum,,,Simon,Pagenaud,Platinum,,FRA,,3,4,Platinum,,,,,,,,,,,,,,,
2,7,7,1:35.776,+0.141,+0.141,215.4,24,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,27,193,112,3,51,14085,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,Michael,Christensen,Platinum,,MCO,,412,3,Platinum,,,,,,,,,,,,,,,,,,,,,
3,10,12,1:35.803,+0.168,+0.027,215.3,28,Konica Minolta Acura ARX-06,GTP,,,Acura ARX-06,M,2191,234,27,195,7641,3,59,14086,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Louis,Deletraz,Gold,,CHE,,2975,3,Gold,,,Brendon,Hartley,Platinum,,USA,,304,4,Platinum,,,,,,,,,,,,,,,
4,25,13,1:35.808,+0.173,+0.005,215.3,29,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,27,190,74,3,15,14080,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,Sheldon,van der Linde,Platinum,,ZAF,,1524,3,Platinum,,,Colton,Herta,Gold,,USA,,1602,5,Gold,,,,,,,,,,,,,,,
5,6,14,1:35.907,+0.272,+0.099,215.1,20,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,27,193,112,3,44,14084,,,Matthieu,Jaminet,Platinum,,FRA,,1449,2,Platinum,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Dane,Cameron,Platinum,,USA,,54,3,Platinum,,,,,,,,,,,,,,,,,,,,,
6,24,10,1:36.283,+0.648,+0.376,214.2,25,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,27,190,74,3,7,14079,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,3000,4,Platinum,,,Marco,Wittmann,Platinum,,DEU,,2993,2,Platinum,,,Colton,Herta,Gold,,USA,,1602,5,Gold,,,,,,,,,,,,,,,
7,02,13,1:36.684,+1.049,+0.401,213.3,17,Cadillac Racing,GTP,,,Cadillac V-LMDh,M,2188,339,27,200,7646,3,37,14083,,,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,Richard,Westbrook,Platinum,,GBR,,2992,3,Platinum,,,,,,,,,,,,,,,,,,,,,
8,01,4,1:36.929,+1.294,+0.245,212.8,16,Cadillac Racing,GTP,,,Cadillac V-LMDh,M,2187,339,27,200,7646,3,30,14082,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Scott,Dixon,Platinum,,NZL,,631,3,Platinum,,,,,,,,,,,,,,,,,,,,,
9,52,21,1:39.167,+3.532,+2.238,208.0,29,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,114,14093,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,2,Gold,,,Alex,Quinn,Silver,,GBR,,2983,3,Silver,,,Nicolas,Lapierre,Platinum,,CHE,,1143,4,Platinum,,,,,,,,,,,,,,,
10,18,12,1:39.351,+3.716,+0.184,207.6,29,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,74,14088,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,Christian,Rasmussen,Silver,,DNK,,2966,3,Silver,,,Oliver,Jarvis,Platinum,,GBR,,1999,4,Platinum,,,,,,,,,,,,,,,
